Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning
20.07.2021 02:00,8.9019431429,100,3.1274488881,100,9.6669161744,100,1.4463855875,100,8.3447282479,100,6.6193017685,100
20.07.2021 03:00,16.7697423732,100,9.964557453,100,5.8453021848,100,0.9207798131,100,10.0629283668,100,3.0515442935,100
20.07.2021 04:00,18.6062265327,100,5.3519634364,100,7.1209165586,100,0.0898832855,100,13.0608795741,100,0.7352875467,100
20.07.2021 05:00,29.7818482056,100,9.366922876,100,17.0888238743,100,0.747835632,100,15.0271554287,100,0.4676559374,100
20.07.2021 06:00,16.2049242399,100,20.6768179751,100,41.8659898978,100,0.6336561067,100,29.8833487867,100,16.2947868649,100
20.07.2021 07:00,20.8631141028,100,13.6352153695,100,14.1252236177,100,3.6356579615,100,35.2481876534,100,2.9333458708,100
20.07.2021 08:00,22.8877067252,100,19.3602015541,100,17.924164167,100,3.9267951597,100,35.4756604434,100,2.3377482522,100
20.07.2021 09:00,15.0156437578,100,20.5322061139,100,32.3349215734,100,3.3724737456,100,36.3285649054,100,1.2420646036,100
20.07.2021 10:00,24.5005250753,100,17.9280033126,100,18.3551793939,100,2.3928929457,100,30.3102530344,100,0.8459206783,100
20.07.2021 11:00,16.4184906929,100,24.6669271276,100,2.0466313706,100,6.1145481193,100,31.1478528591,100,2.8477390516,100
20.07.2021 12:00,12.9733797369,100,14.0606513674,100,4.3716954808,100,5.9357235693,100,25.9833626069,100,8.611501942,100
20.07.2021 13:00,17.0218508356,100,16.4087881933,100,7.7379672906,100,7.0857856795,100,21.6733980667,100,12.3482080475,100
20.07.2021 14:00,13.1759834793,100,20.0495622057,100,17.0970427272,100,5.7354625613,100,29.6175000285,100,11.395612031,100
20.07.2021 15:00,21.4665530633,100,17.8710568447,100,8.0001837966,100,7.5176165449,100,25.968674763,100,9.2124506878,100
20.07.2021 16:00,13.1707230081,100,25.6975289455,100,16.2689403377,100,9.450183382,100,30.470323512,100,9.5933680158,100
20.07.2021 17:00,14.1843833789,100,16.6060987405,100,12.4637044193,100,9.9370266731,100,33.2434235208,100,12.6217715484,100
20.07.2021 18:00,14.5879053885,100,24.6901457351,100,4.1917192108,100,13.5861584652,100,27.0027080579,100,15.7219014541,100
20.07.2021 19:00,16.0000188576,100,25.0548366614,100,2.4960029495,100,12.4771127467,100,30.4255577978,100,15.2806698346,100
20.07.2021 20:00,16.1947837847,100,16.5911634076,100,2.0748757921,100,9.1498234229,100,20.3427787947,100,10.897228677,100
20.07.2021 21:00,13.9705829406,100,23.7821493598,100,4.6266519277,100,5.5219598668,100,15.8352605409,100,17.0242431268,100
20.07.2021 22:00,15.3808689563,100,18.3624659054,100,5.6885473908,100,4.3996958839,100,7.6926885234,100,19.9881094281,100
20.07.2021 23:00,24.6589250677,100,11.5450144237,100,29.6628960224,100,10.818605909,100,8.125132763,100,6.9256742894,100
21.07.2021 00:00,5.2949228707,100,8.0250215878,100,4.4142203907,100,1.4758011945,100,11.9841528533,100,0.8001883122,100
21.07.2021 01:00,2.0676997478,100,1.7701326685,100,1.8719428428,100,0.1316062963,100,2.3498778537,100,0.7030496254,100
21.07.2021 02:00,1.6656425925,100,2.9664660634,100,0.8146259547,100,0.0257169718,100,4.066507035,100,0.208164375,100
21.07.2021 03:00,1.4656824964,100,2.1778441975,100,0.6059681025,100,-0.5498246478,100,2.7815146868,100,0.1773862532,100
21.07.2021 04:00,2.2757720648,100,1.5683653681,100,1.669758959,100,-0.5978717056,100,4.2825932116,100,0.1758346154,100
21.07.2021 05:00,6.1174464097,100,4.1771003128,100,4.2116619269,100,1.1888236189,100,11.1541976751,100,0.2907983803,100
21.07.2021 06:00,7.9544028976,100,10.2463835992,100,13.7484066363,100,5.1695272489,100,32.220976454,100,0.5187437722,100
21.07.2021 07:00,13.6010802724,100,14.3358686408,100,23.0558940177,100,3.4421745006,100,30.2936669722,100,0.4768522547,100
21.07.2021 08:00,15.2284496912,100,11.0837804526,100,21.792192257,100,4.9524465012,100,22.980101902,100,0.9181743628,100
21.07.2021 09:00,14.2279164365,100,12.6789465435,100,27.3007964687,100,3.3887865057,100,33.0923849406,100,4.0492205216,100
21.07.2021 10:00,15.0324589747,100,12.8818523945,100,25.1795423291,100,5.3035054701,100,28.5816678692,100,3.9678901898,100
21.07.2021 11:00,20.0979086114,100,20.0145513609,100,6.1422060597,100,5.3340933105,100,26.21929457,100,7.8832275861,100
21.07.2021 12:00,16.0353051049,100,14.6667308651,100,5.5092311601,100,11.5254186887,100,31.3975183532,100,8.7320260441,100
21.07.2021 13:00,16.648367148,100,14.4132235951,100,2.7555123944,100,7.4511174667,100,31.3327232113,100,8.8786533764,100
21.07.2021 14:00,18.6693265941,100,17.4374904046,100,7.4159796529,100,8.7123125768,100,29.8366362893,100,11.0921055916,100
21.07.2021 15:00,16.2443009027,100,15.6294955817,100,9.1216923007,100,7.2266234006,100,27.697980448,100,9.4032776265,100
21.07.2021 16:00,12.597946828,100,16.604828286,100,4.8858260973,100,6.2484885379,100,29.6098463214,100,9.4242072668,100
21.07.2021 17:00,14.822427065,100,12.8104343927,100,3.4035383654,100,8.5554713368,100,21.0011682753,100,12.2559726435,100
21.07.2021 18:00,15.8306180302,100,14.797257753,100,7.4397935734,100,7.9636835724,100,22.6984068301,100,8.8691254218,100
21.07.2021 19:00,14.4139122111,100,14.5929117729,100,6.8054540835,100,9.1898001769,100,17.984159128,100,19.9705389151,100
21.07.2021 20:00,11.9852873284,100,15.0054150854,100,5.5364651345,100,3.8187498147,100,29.755440775,100,15.170405721,100
21.07.2021 21:00,10.366031076,100,13.5819727358,100,4.2675135285,100,6.3169807479,100,14.7482181749,100,19.4219349317,100
21.07.2021 22:00,9.5588323115,100,14.1898528082,100,2.9948927989,100,6.2358035354,100,7.687097832,100,14.0442255878,100
21.07.2021 23:00,5.5249067991,100,16.9664413747,100,2.3602088306,100,2.6700394481,100,6.6199499093,100,11.8574366702,100
22.07.2021 00:00,7.1404062448,100,12.7687598947,100,2.5748167355,100,3.01752004,100,6.1926100252,100,14.9489144521,100
22.07.2021 01:00,9.5626243408,100,5.7668431116,100,2.5780273955,100,4.0026734851,100,6.621341645,100,10.8059027677,100
22.07.2021 02:00,8.5572848159,100,4.9790412385,100,2.1566174638,100,2.455058845,100,5.7641625524,100,5.8882881154,100
22.07.2021 03:00,7.1463524001,100,4.5784129073,100,4.2810517126,100,1.690181262,100,4.7018900206,100,4.7239661726,100
22.07.2021 04:00,7.5562433233,100,7.3601963761,100,9.163047465,100,3.3463974264,100,3.6359726653,100,4.9827186439,100
22.07.2021 05:00,19.1258774276,100,6.187148706,100,5.5561591169,100,5.7851754322,100,7.921209416,100,6.8519129311,100
22.07.2021 06:00,26.2056580802,100,11.2487827432,100,9.1610108337,100,7.3221731108,100,11.5675734338,100,11.5783386609,100
22.07.2021 07:00,27.2169834492,100,15.8655677413,100,13.8249288771,100,7.5581796665,100,7.495624664,100,17.149207406,100
22.07.2021 08:00,19.1004898571,100,19.1342438118,100,4.506482458,100,11.9991385704,100,22.548659566,100,12.7303489253,100
22.07.2021 09:00,14.2402967578,100,20.4937282264,100,8.9516775281,100,10.9591939859,100,31.9956234261,100,11.1950440443,100
22.07.2021 10:00,12.0185966197,100,25.1141538281,100,8.5406837381,100,16.1534545331,100,24.0430495288,100,15.1686989182,100
22.07.2021 11:00,17.4828136786,100,15.6789227216,100,5.3587467255,100,8.8808080517,100,31.1138204344,100,14.7075344114,100
22.07.2021 12:00,15.2472681108,100,20.4162949583,100,23.5774615159,100,8.1885315049,100,27.0077624608,100,14.6144903557,100
22.07.2021 13:00,20.3033914144,100,14.6034463765,100,18.5121426432,100,13.2315061261,100,29.8021202039,100,13.6679471167,100
22.07.2021 14:00,21.5139768223,100,26.2295012605,100,29.9110467325,100,22.2334778064,100,35.8020290973,100,15.2542571979,100
22.07.2021 15:00,21.9263644571,100,17.4233276207,100,15.1268228489,100,10.2113810493,100,28.7171842656,100,14.4285951529,100
22.07.2021 16:00,17.4744009138,100,19.8434380699,100,6.4380761341,100,13.134575886,100,30.4038629189,100,19.3867467948,100
22.07.2021 17:00,16.8624582324,100,20.0189341415,100,10.0468197911,100,14.4982865676,100,24.1759799931,100,16.113661146,100
22.07.2021 18:00,19.0812060448,100,16.7897911662,100,9.6244954115,100,7.4237338188,100,24.6156310132,100,18.1310578255,100
22.07.2021 19:00,16.6688221559,100,23.2257892973,100,6.2343261537,100,7.5036512006,100,19.4610279027,100,16.5358907056,100
22.07.2021 20:00,13.631363922,100,17.1747706612,100,9.8415526811,100,6.9445956599,100,7.68695132,100,19.276178324,100
22.07.2021 21:00,16.0480873913,100,16.5909448419,100,7.9389412542,100,9.3566557585,100,18.8002879623,100,17.3747326841,100
22.07.2021 22:00,11.4041503501,100,20.7752467524,100,7.5153446413,100,6.8486782061,100,8.7485739808,100,15.6114962799,100
22.07.2021 23:00,8.5806121024,100,21.1582269754,100,8.1538117295,100,5.3446105997,100,7.8976206177,100,15.2042590004,100
23.07.2021 00:00,14.6383307511,100,18.7881606352,100,16.2122196129,100,5.4506732095,100,8.7508911833,100,10.6390573978,100
23.07.2021 01:00,16.0458055638,100,6.5700157599,100,16.4327271614,100,5.5966808455,100,14.0909092274,100,8.4087589891,100
23.07.2021 02:00,9.9984959049,100,6.1786976961,100,17.708115027,100,3.8513514767,100,19.6508260167,100,5.0744309456,100
23.07.2021 03:00,5.3568817187,100,7.5748808947,100,22.7962813079,100,1.9396560263,100,10.0370495239,100,0.7867051,100
23.07.2021 04:00,7.5865694326,100,3.1994436625,100,25.3364267473,100,0.870098776,100,15.8288264958,100,0.6789157853,100
23.07.2021 05:00,17.7127524623,100,6.7991776917,100,20.4514210487,100,0.6148586303,100,22.0638019027,100,0.5853372683,100
23.07.2021 06:00,21.360238249,100,11.2605035748,100,32.0895828388,100,4.0254207918,100,31.52635553,100,0.9201258656,100
23.07.2021 07:00,20.9362411812,100,13.2793395264,100,21.4967832991,100,3.1009415303,100,15.4294876409,100,2.6514808457,100
23.07.2021 08:00,12.2508784781,100,14.0614722032,100,27.6298016398,100,4.2379975438,100,20.8059488591,100,2.2563932506,100
23.07.2021 09:00,14.4772485393,100,13.2795480796,100,28.0238514694,100,2.2377634817,100,21.2331205717,100,6.1939959366,100
23.07.2021 10:00,18.3418897018,100,14.8643388231,100,19.3867416727,100,4.7812920981,100,15.6366897337,100,4.4455385529,100
23.07.2021 11:00,18.3231777939,100,22.8772435374,100,7.3295059279,100,7.3327726175,100,17.7853300521,100,8.4155934125,100
23.07.2021 12:00,18.9380995321,100,14.6209322334,100,3.0972368264,100,9.8598247607,100,29.1518053399,100,9.8403579398,100
23.07.2021 13:00,17.9193177221,100,18.2782382324,100,3.5243336639,100,10.3361298221,100,22.2736495907,100,11.280978307,100
23.07.2021 14:00,16.0900039323,100,10.6016945116,100,4.163156921,100,16.234561231,100,20.9803237268,100,14.0887166335,100
23.07.2021 15:00,20.132901335,100,24.3954205777,100,8.6167110273,100,8.6548728665,100,31.7181709198,100,16.7621058607,100
23.07.2021 16:00,14.065474818,100,17.7842489656,100,8.6215205741,100,11.729487266,100,40.2594258961,100,14.0370582953,100
23.07.2021 17:00,11.440460607,100,24.0093869189,100,9.8967176275,100,8.1853651192,100,37.8680858753,100,15.0629085157,100
23.07.2021 18:00,11.6450449503,100,21.3847208497,100,11.5974806954,100,12.9785716004,100,39.5751645441,100,14.1660146985,100
23.07.2021 19:00,13.8587846176,100,30.4120682985,100,20.9306404162,100,9.3945431737,100,38.2905308556,100,16.440177497,100
23.07.2021 20:00,12.0403615544,100,31.5037156184,100,25.6017102465,100,10.9615678851,100,32.0393954166,100,7.0058558273,100
23.07.2021 21:00,19.5147485378,100,49.1739475198,100,55.4716359131,100,16.4925049335,100,10.2342362746,100,5.3442694053,100
23.07.2021 22:00,26.5813885095,100,30.0430021849,100,61.405048822,100,11.8912371636,100,4.0491628657,100,12.5640510538,100
23.07.2021 23:00,25.9676968429,100,15.4048478896,100,54.8381690163,100,12.059616278,100,14.0797314515,100,5.4750516749,100
24.07.2021 00:00,22.9399939894,100,9.5864053192,100,39.1466170542,100,9.1628647264,100,11.9470970244,100,18.3153626186,100
24.07.2021 01:00,15.4731588371,100,7.3916049942,100,25.6003016927,100,5.1780150814,100,10.0196098711,100,10.030928474,100
24.07.2021 02:00,13.0548987334,100,7.2058205906,100,15.6402152927,100,7.4341432601,100,5.9663502225,100,14.3762372142,100
24.07.2021 03:00,11.0412741962,100,5.8012970286,100,17.9723282996,100,6.5750347943,100,9.1661312781,100,14.7539940377,100
24.07.2021 04:00,13.4621737282,100,7.1934634185,100,12.2538705659,100,5.8766165854,100,4.6867793381,100,12.9391681078,100
24.07.2021 05:00,12.4554050849,100,5.6078556475,100,12.4656290901,100,4.2572781154,100,5.3344159373,100,5.2481835844,100
24.07.2021 06:00,11.4532198305,100,4.6240306894,100,17.1153783257,100,3.1691720561,100,7.048953188,100,5.3544649519,100
24.07.2021 07:00,8.0205599775,100,4.8247650891,100,13.7371785871,100,3.2982872727,100,21.6271506848,100,6.656048153,100
24.07.2021 08:00,9.2412046886,100,17.6111354062,100,6.1194246723,100,8.4760911368,100,25.2742592567,100,8.1495656351,100
24.07.2021 09:00,9.4388760779,100,12.8281442889,100,13.0989141562,100,10.2063528387,100,27.827334783,100,15.3731376678,100
24.07.2021 10:00,12.8744702566,100,44.5104320117,100,24.7523749236,100,13.1493411834,100,31.676846124,100,11.686623567,100
24.07.2021 11:00,10.2465762133,100,19.2519949497,100,11.8490775605,100,9.808009115,100,29.5237381997,100,9.573090343,100
24.07.2021 12:00,9.4422218469,100,26.2338857347,100,5.9189232495,100,8.649531562,100,27.1596517092,100,9.9885536403,100
24.07.2021 13:00,17.9381721727,100,26.2768389388,100,2.9552859949,100,6.385520008,100,20.3095053142,100,10.11547313,100
24.07.2021 14:00,12.0764956275,100,23.8408676916,100,3.3797037996,100,7.4242150428,100,19.8774489859,100,13.6095026924,100
24.07.2021 15:00,28.2492391978,100,28.6547024109,100,5.5032494964,100,8.0320886542,100,22.2369255432,100,10.270868819,100
24.07.2021 16:00,13.4899868394,100,24.2342328009,100,3.8097425906,100,7.69065429,100,22.2426535955,100,8.5166292723,100
24.07.2021 17:00,14.0947505763,100,26.6027644955,100,3.3895607827,100,10.2561660411,100,23.5301664912,100,13.7918754154,100
24.07.2021 18:00,8.8409749003,100,28.0088741566,100,3.8168445125,100,8.634891686,100,27.1372681364,100,8.9495651558,100
24.07.2021 19:00,9.2446982468,100,23.9773711178,100,5.726929062,100,7.3603837713,100,26.0530408433,100,10.2892130775,100
24.07.2021 20:00,8.6387338616,100,28.4761445638,100,11.2424207599,100,9.1388291645,100,30.7580534356,100,10.9419292551,100
24.07.2021 21:00,19.1322308014,100,30.391098758,100,46.4000289821,100,14.9126845379,100,43.7778896111,100,12.7828578773,100
24.07.2021 22:00,29.2245194115,100,27.2378433091,100,65.4653484251,100,15.2574535949,100,12.563731704,100,10.3768048239,100
24.07.2021 23:00,23.1745477515,100,17.9253095146,100,58.2639073622,100,8.6423800675,100,6.1748124598,100,20.54504489,100
25.07.2021 00:00,26.4050923958,100,12.5764526205,100,41.7342424849,100,9.8978680814,100,13.8529282112,100,10.8564683029,100
25.07.2021 01:00,22.9736857277,100,9.9774349463,100,26.080151493,100,6.6065105742,100,45.4079596352,100,6.5196051972,100
25.07.2021 02:00,18.1353779604,100,13.6101894549,100,19.0916993945,100,4.5964512105,100,11.7195014508,100,14.1362406732,100
25.07.2021 03:00,11.2709904148,100,8.0016202112,100,18.4584755058,100,5.6798329787,100,18.97822582,100,8.5361653235,100
25.07.2021 04:00,12.2805888103,100,5.6196805894,100,21.849843135,100,4.7315159471,100,17.910357153,100,10.3538380076,100
25.07.2021 05:00,13.6977598007,100,4.4275822139,100,13.8060916381,100,3.9254575101,100,20.0572287636,100,5.8717630296,100
25.07.2021 06:00,6.8328416438,100,4.0390697085,100,15.4951772678,100,2.9985667462,100,9.1694130883,100,4.2446273566,100
25.07.2021 07:00,4.0083512801,100,3.0451844026,100,15.7029064806,100,2.0796658317,100,14.3039140705,100,5.4612416496,100
25.07.2021 08:00,5.4247533732,100,8.4399315079,100,5.9715294354,100,1.3187088376,100,12.8179734782,100,3.1460025435,100
25.07.2021 09:00,3.4064033859,100,8.8198377426,100,10.8425216248,100,2.0029217739,100,10.6812088063,100,2.7577287118,100
25.07.2021 10:00,4.2162958374,100,11.6618626357,100,18.0322816319,100,2.8672939596,100,11.7588940386,100,3.3885976177,100
25.07.2021 11:00,3.6109994706,100,12.856101938,100,19.7336595359,100,1.5278271897,100,7.2566359207,100,4.1151326946,100
25.07.2021 12:00,5.2316786298,100,15.6037779868,100,14.2400324771,100,1.7474178759,100,6.1937738718,100,6.0187165511,100
25.07.2021 13:00,4.8264573054,100,13.4140181762,100,7.0449812076,100,8.8146946034,100,13.2376736412,100,7.6146235716,100
25.07.2021 14:00,9.2723453608,100,29.1880233535,100,8.9516390811,100,6.0439043567,100,31.3997177249,100,13.1032186786,100
25.07.2021 15:00,10.0815875825,100,21.2385608121,100,17.4101622798,100,6.6857379702,100,22.6339861575,100,12.6683655179,100
25.07.2021 16:00,6.6513965963,100,25.1655473934,100,10.4412400528,100,5.6135065356,100,12.1641005262,100,8.6122669785,100
25.07.2021 17:00,5.2363623308,100,19.1876122403,100,12.7768653924,100,4.6527160186,100,4.6890615034,100,9.518748189,100
25.07.2021 18:00,5.0347186338,100,20.9514272643,100,14.0485637094,100,3.0649578719,100,3.4047145164,100,10.9451401114,100
25.07.2021 19:00,7.8633239106,100,17.3759811357,100,14.6874444978,100,1.3060696,100,5.5381842783,100,11.7965026323,100
25.07.2021 20:00,6.2478310874,100,28.8494095531,100,21.0401415702,100,6.0206525478,100,5.1155047317,100,14.1265295958,100
25.07.2021 21:00,14.7286264293,100,24.4763490499,100,19.5646871842,100,7.2158156491,100,6.6000817961,100,21.5348622382,100
25.07.2021 22:00,34.3127665551,100,30.7735272323,100,25.5033497661,100,6.2824743282,100,5.1062337208,100,16.7521660253,100
25.07.2021 23:00,27.8542839581,100,21.894795343,100,49.6310635075,100,14.0890642394,100,4.895389158,100,12.8991908529,100
26.07.2021 00:00,20.7861373091,100,13.4029107948,100,36.2988235779,100,9.2246897599,100,5.3164958583,100,8.2989471633,100
26.07.2021 01:00,17.557972501,100,4.8344620616,100,26.9917726721,100,4.307486235,100,21.7267025625,100,11.1524650188,100
26.07.2021 02:00,13.1166698388,100,5.0362015184,100,13.8586314714,100,2.7023861632,100,25.5587388178,100,3.4594293132,100
26.07.2021 03:00,12.3062530081,100,4.4422536084,100,15.7694823985,100,1.2547384998,100,18.5245059054,100,3.7801118687,100
26.07.2021 04:00,12.1106700727,100,3.6523043506,100,11.9535589044,100,0.9610674747,100,23.6526704202,100,4.3282558796,100
26.07.2021 05:00,21.8157017756,100,18.6432707295,100,26.9829928039,100,3.5779314503,100,36.5300021549,100,3.591553116,100
26.07.2021 06:00,26.8922921319,100,33.4937163595,100,48.9669563808,100,4.5270540678,100,55.692346238,100,7.4836524136,100
26.07.2021 07:00,27.6960640202,100,19.0236139932,100,33.3145594757,100,11.5045547882,100,53.1847377162,100,4.5344996468,100
26.07.2021 08:00,24.666549053,100,21.0270372027,100,32.2530233575,100,10.9300115488,100,31.6672721858,100,5.2914620709,100
26.07.2021 09:00,18.5977283738,100,17.6364800751,100,25.4860500183,100,9.7165108672,100,7.6818420282,100,9.1674911228,100
26.07.2021 10:00,22.4466709238,100,17.2410748838,100,42.8426553508,100,4.782976882,100,6.1839520481,100,9.743809674,100
26.07.2021 11:00,21.6401529548,100,24.7658656907,100,33.7530129845,100,2.6266498148,100,4.4790325207,100,9.5742943807,100
26.07.2021 12:00,21.8384419395,100,15.2153560519,100,35.2345199649,100,2.3484995978,100,7.8996565425,100,10.5932713198,100
26.07.2021 13:00,24.669690085,100,20.3907296105,100,41.5762294237,100,4.141283085,100,5.1194028272,100,7.8081881122,100
26.07.2021 14:00,25.276575915,100,20.0000427801,100,48.5720712858,100,2.8489386564,100,8.3362350578,100,10.3378708452,100
26.07.2021 15:00,24.8760319192,100,27.4813152472,100,43.9217746944,100,4.1411089676,100,8.9594038695,100,12.2458163548,100
26.07.2021 16:00,21.6368916589,100,14.6180946983,100,48.5630250881,100,4.8870447653,100,7.4616850735,100,6.8202851945,100
26.07.2021 17:00,13.5509063887,100,20.3512793611,100,41.8124000005,100,2.5580179673,100,6.388409105,100,10.6136102877,100
