Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Fra-tid,Til-tid,Alnabru NO2 µg/m³,QA,QC,Bygdøy Alle NO2 µg/m³,QA,QC,Hjortnes NO2 µg/m³,QA,QC,Kirkeveien NO2 µg/m³,QA,QC,Manglerud NO2 µg/m³,QA,QC,Rv 4- Aker sykehus NO2 µg/m³,QA,QC
09.04.2022 05:00,09.04.2022 06:00,38.3,0,4,10.1,0,4,12.3,0,4,1.1,0,4,12.5,0,4,1.9,0,4
09.04.2022 06:00,09.04.2022 07:00,25.1,0,4,16.1,0,4,19.4,0,4,5,0,4,19.3,0,4,4.7,0,4
09.04.2022 07:00,09.04.2022 08:00,16.6,0,4,13.6,0,4,5.7,0,4,2.4,0,4,20.9,0,4,2.6,0,4
09.04.2022 08:00,09.04.2022 09:00,12.2,0,4,8.6,0,4,17.1,0,4,0.7,0,4,16.5,0,4,3.6,0,4
09.04.2022 09:00,09.04.2022 10:00,12.9,0,4,15.1,0,4,16.9,0,4,1.7,0,4,23,0,4,3,0,4
09.04.2022 10:00,09.04.2022 11:00,11.4,0,4,14.8,0,4,21.5,0,4,1.5,0,4,21.7,0,4,2.9,0,4
09.04.2022 11:00,09.04.2022 12:00,13.9,0,4,20.9,0,4,21.1,0,4,2.5,0,4,17.1,0,4,2.1,0,4
09.04.2022 12:00,09.04.2022 13:00,13,0,4,21,0,4,23.5,0,4,2.9,0,4,15.6,0,4,2.6,0,4
09.04.2022 13:00,09.04.2022 14:00,10.9,0,4,16,0,4,25.4,0,4,4.1,0,4,21.3,0,4,3.8,0,4
09.04.2022 14:00,09.04.2022 15:00,13.2,0,4,18.3,0,4,24.8,0,4,2.6,0,4,22.1,0,4,2.1,0,4
09.04.2022 15:00,09.04.2022 16:00,15.5,0,4,17.9,0,4,22.1,0,4,2.6,0,4,24.8,0,4,1.7,0,4
09.04.2022 16:00,09.04.2022 17:00,11.6,0,4,13.4,0,4,14.6,0,4,2.1,0,4,20.2,0,4,1.6,0,4
09.04.2022 17:00,09.04.2022 18:00,10.9,0,4,16.6,0,4,13.6,0,4,1.6,0,4,17.5,0,4,1.5,0,4
09.04.2022 18:00,09.04.2022 19:00,14.1,0,4,14.5,0,4,14.6,0,4,2.1,0,4,30.1,0,4,4.8,0,4
09.04.2022 19:00,09.04.2022 20:00,17.3,0,4,10.1,0,4,14.4,0,4,1.8,0,4,22.7,0,4,5.1,0,4
09.04.2022 20:00,09.04.2022 21:00,18.2,0,4,10.1,0,4,28.9,0,4,0.7,0,4,23.2,0,4,3.6,0,4
09.04.2022 21:00,09.04.2022 22:00,26.1,0,4,20.1,0,4,39.6,0,4,2.4,0,4,28,0,4,17.5,0,4
09.04.2022 22:00,09.04.2022 23:00,42,0,4,40,0,4,25.4,0,4,4.3,0,4,18.5,0,4,30.2,0,4
09.04.2022 23:00,10.04.2022 00:00,43.1,0,4,26.7,0,4,8.2,0,4,6.3,0,4,10.8,0,4,9,0,4
10.04.2022 00:00,10.04.2022 01:00,16.9,0,4,24.6,0,4,1.4,0,4,2.5,0,4,8.3,0,4,7.2,0,4
10.04.2022 01:00,10.04.2022 02:00,10.2,0,4,27,0,4,1.5,0,4,1.3,0,4,8.9,0,4,4.9,0,4
10.04.2022 02:00,10.04.2022 03:00,8.2,0,4,17.4,0,4,1.5,0,4,3.6,0,4,8.1,0,4,9.4,0,4
10.04.2022 03:00,10.04.2022 04:00,11.6,0,4,14.8,0,4,1.1,0,4,4.6,0,4,5.5,0,4,2.3,0,4
10.04.2022 04:00,10.04.2022 05:00,11.6,0,4,5.5,0,4,1.5,0,4,0.9,0,4,3.6,0,4,2.5,0,4
10.04.2022 05:00,10.04.2022 06:00,9.8,0,4,5.5,0,4,1.7,0,4,0.3,0,4,4.3,0,4,1.6,0,4
10.04.2022 06:00,10.04.2022 07:00,8.6,0,4,11.5,0,4,3.5,0,4,0.8,0,4,7.4,0,4,4.3,0,4
10.04.2022 07:00,10.04.2022 08:00,8.6,0,4,6.9,0,4,2.5,0,4,2.4,0,4,10.3,0,4,5,0,4
10.04.2022 08:00,10.04.2022 09:00,9.8,0,4,4.7,0,4,3.4,0,4,0.2,0,4,9.5,0,4,2.7,0,4
10.04.2022 09:00,10.04.2022 10:00,10,0,4,9.1,0,4,2.1,0,4,2.1,0,4,15.8,0,4,6,0,4
10.04.2022 10:00,10.04.2022 11:00,8.7,0,4,10.1,0,4,8.7,0,4,2.7,0,4,17.6,0,4,5.5,0,4
10.04.2022 11:00,10.04.2022 12:00,8.2,0,4,18.4,0,4,8.3,0,4,1.8,0,4,12.4,0,4,4.8,0,4
10.04.2022 12:00,10.04.2022 13:00,11.2,0,4,13.5,0,4,2.6,0,4,2.8,0,4,12.4,0,4,4.7,0,4
10.04.2022 13:00,10.04.2022 14:00,9.6,0,4,20.6,0,4,3.6,0,4,2.1,0,4,14.7,0,4,4.2,0,4
10.04.2022 14:00,10.04.2022 15:00,10.8,0,4,12.8,0,4,1.1,0,4,2.3,0,4,18.4,0,4,3.4,0,4
10.04.2022 15:00,10.04.2022 16:00,10.8,0,4,11.6,0,4,1.8,0,4,1.7,0,4,15.1,0,4,5.6,0,4
10.04.2022 16:00,10.04.2022 17:00,5.9,0,4,12,0,4,10.8,0,4,1,0,4,17.6,0,4,1.7,0,4
10.04.2022 17:00,10.04.2022 18:00,5.9,0,4,12.8,0,4,18.4,0,4,1.1,0,4,17,0,4,1.6,0,4
10.04.2022 18:00,10.04.2022 19:00,8.5,0,4,11.5,0,4,12.1,0,4,2.2,0,4,20.5,0,4,2,0,4
10.04.2022 19:00,10.04.2022 20:00,11,0,4,9.9,0,4,12.9,0,4,1.7,0,4,22.6,0,4,3.7,0,4
10.04.2022 20:00,10.04.2022 21:00,13.5,0,4,9.7,0,4,21.1,0,4,2.4,0,4,20.5,0,4,2.4,0,4
10.04.2022 21:00,10.04.2022 22:00,10.3,0,4,8.4,0,4,16.8,0,4,-0.3,0,4,16.9,0,4,2,0,4
10.04.2022 22:00,10.04.2022 23:00,13.3,0,4,7.6,0,4,17.2,0,4,0,0,4,15.3,0,4,1.7,0,4
10.04.2022 23:00,11.04.2022 00:00,15.6,0,4,10.7,0,4,8.8,0,4,-0.1,0,4,10.3,0,4,1.3,0,4
11.04.2022 00:00,11.04.2022 01:00,21.2,0,4,3,0,4,5.5,0,4,-0.6,0,4,6.1,0,4,1.7,0,4
11.04.2022 01:00,11.04.2022 02:00,14.7,0,4,3.4,0,4,4.7,0,4,-0.5,0,4,4.8,0,4,1.4,0,4
11.04.2022 02:00,11.04.2022 03:00,23,0,4,5.4,0,4,7.2,0,4,0.1,0,4,5.4,0,4,1.6,0,4
11.04.2022 03:00,11.04.2022 04:00,42.7,0,4,5.6,0,4,10.2,0,4,-0.3,0,4,10.9,0,4,2.5,0,4
11.04.2022 04:00,11.04.2022 05:00,81.1,0,4,10.7,0,4,31.8,0,4,0.5,0,4,29.9,0,4,14,0,4
11.04.2022 05:00,11.04.2022 06:00,112.1,0,4,34.1,0,4,83.7,0,4,25.4,0,4,78,0,4,15,0,4
11.04.2022 06:00,11.04.2022 07:00,118.2,0,4,65.4,0,4,76,0,4,24,0,4,39.4,0,4,4,0,4
11.04.2022 07:00,11.04.2022 08:00,80.4,0,4,32.1,0,4,16.8,0,4,28.2,0,4,31.9,0,4,6.6,0,4
11.04.2022 08:00,11.04.2022 09:00,22,0,4,29.8,0,4,6.8,0,4,15.8,0,4,61.9,0,4,15,0,4
11.04.2022 09:00,11.04.2022 10:00,14.1,0,4,24.8,0,4,9,0,4,4.8,0,4,52.9,0,4,4,0,4
11.04.2022 10:00,11.04.2022 11:00,24.1,0,4,25.9,0,4,20.1,0,4,5.8,0,4,34.8,0,4,10.9,0,4
11.04.2022 11:00,11.04.2022 12:00,20.6,0,4,25.9,0,4,15.4,0,4,4.8,0,4,34.1,0,4,5.3,0,4
11.04.2022 12:00,11.04.2022 13:00,,1,4,17.7,0,4,4.1,0,4,5.9,0,4,24.1,0,4,14.1,0,4
11.04.2022 13:00,11.04.2022 14:00,,1,4,23.8,0,4,2.9,0,4,6.1,0,4,27.7,0,4,17.3,0,4
11.04.2022 14:00,11.04.2022 15:00,,1,4,22.1,0,4,3.3,0,4,5.5,0,4,33.1,0,4,5.6,0,4
11.04.2022 15:00,11.04.2022 16:00,,1,4,19,0,4,17.5,0,4,5.2,0,4,40,0,4,2.5,0,4
11.04.2022 16:00,11.04.2022 17:00,,1,4,24.4,0,4,11.3,0,4,4.5,0,4,35.4,0,4,2.9,0,4
11.04.2022 17:00,11.04.2022 18:00,,1,4,18.4,0,4,21.2,0,4,3.4,0,4,30.8,0,4,1.4,0,4
11.04.2022 18:00,11.04.2022 19:00,,1,4,16.2,0,4,31,0,4,5,0,4,45.8,0,4,1.6,0,4
11.04.2022 19:00,11.04.2022 20:00,,1,4,19.2,0,4,40,0,4,11.2,0,4,46.6,0,4,2,0,4
11.04.2022 20:00,11.04.2022 21:00,,1,4,14.8,0,4,40,0,4,14,0,4,11.2,0,4,2,0,4
11.04.2022 21:00,11.04.2022 22:00,,1,4,15.4,0,4,56.5,0,4,12.7,0,4,32.9,0,4,5.4,0,4
11.04.2022 22:00,11.04.2022 23:00,,1,4,25.4,0,4,33,0,4,11.6,0,4,56.8,0,4,2.6,0,4
11.04.2022 23:00,12.04.2022 00:00,,1,4,12.3,0,4,35.7,0,4,7.5,0,4,23.5,0,4,10,0,4
12.04.2022 00:00,12.04.2022 01:00,,1,4,14.6,0,4,26.5,0,4,1.2,0,4,17.2,0,4,19,0,4
12.04.2022 01:00,12.04.2022 02:00,,1,4,10.7,0,4,26.7,0,4,3,0,4,18.5,0,4,12.6,0,4
12.04.2022 02:00,12.04.2022 03:00,,1,4,9.2,0,4,33.9,0,4,2.4,0,4,7.8,0,4,18.4,0,4
12.04.2022 03:00,12.04.2022 04:00,,1,4,15.2,0,4,32.8,0,4,6.8,0,4,41.1,0,4,10.2,0,4
12.04.2022 04:00,12.04.2022 05:00,,1,4,16.7,0,4,41.8,0,4,6.8,0,4,41.6,0,4,17.1,0,4
12.04.2022 05:00,12.04.2022 06:00,,1,4,27.3,0,4,71.7,0,4,24.2,0,4,34.2,0,4,38.9,0,4
12.04.2022 06:00,12.04.2022 07:00,,1,4,38.5,0,4,67.6,0,4,30.3,0,4,95.9,0,4,55.8,0,4
12.04.2022 07:00,12.04.2022 08:00,,1,4,46.4,0,4,46.9,0,4,28.4,0,4,67.4,0,4,38.2,0,4
12.04.2022 08:00,12.04.2022 09:00,,1,4,43.1,0,4,33.4,0,4,16.3,0,4,60.1,0,4,14.6,0,4
12.04.2022 09:00,12.04.2022 10:00,,1,4,40.7,0,4,37.3,0,4,31.8,0,4,55.8,0,4,15.7,0,4
12.04.2022 10:00,12.04.2022 11:00,,1,4,32.6,0,4,18.4,0,4,24.5,0,4,58.5,0,4,18.7,0,4
12.04.2022 11:00,12.04.2022 12:00,,1,4,30.5,0,4,,1,4,19.9,0,4,52,0,4,22,0,4
12.04.2022 12:00,12.04.2022 13:00,,1,4,25.6,0,4,8.4,0,4,12.1,0,4,45.4,0,4,16.6,0,4
12.04.2022 13:00,12.04.2022 14:00,,1,4,21.2,0,4,12.4,0,4,12,0,4,51.6,0,4,,1,4
12.04.2022 14:00,12.04.2022 15:00,,1,4,26,0,4,4.1,0,4,20,0,4,44.4,0,4,22.4,0,4
12.04.2022 15:00,12.04.2022 16:00,,1,4,28.1,0,4,3.3,0,4,13.1,0,4,42.3,0,4,22.2,0,4
12.04.2022 16:00,12.04.2022 17:00,,1,4,23.3,0,4,8.3,0,4,13.5,0,4,43.3,0,4,20.9,0,4
12.04.2022 17:00,12.04.2022 18:00,,1,4,19.3,0,4,9.4,0,4,11.5,0,4,41,0,4,29.4,0,4
12.04.2022 18:00,12.04.2022 19:00,,1,4,20.7,0,4,3.5,0,4,11.6,0,4,27.1,0,4,24.6,0,4
12.04.2022 19:00,12.04.2022 20:00,,1,4,25.5,0,4,11.4,0,4,9.8,0,4,25.2,0,4,24.9,0,4
12.04.2022 20:00,12.04.2022 21:00,,1,4,35.2,0,4,27.5,0,4,12.1,0,4,19.8,0,4,25.6,0,4
12.04.2022 21:00,12.04.2022 22:00,,1,4,25,0,4,44.6,0,4,12.7,0,4,37.9,0,4,22.1,0,4
12.04.2022 22:00,12.04.2022 23:00,,1,4,36.8,0,4,39.8,0,4,22.4,0,4,15.7,0,4,13.7,0,4
12.04.2022 23:00,13.04.2022 00:00,,1,4,20.5,0,4,25.1,0,4,15.2,0,4,14.2,0,4,27.2,0,4
13.04.2022 00:00,13.04.2022 01:00,,1,4,18.1,0,4,27.1,0,4,8.7,0,4,11.5,0,4,21.1,0,4
13.04.2022 01:00,13.04.2022 02:00,,1,4,12.1,0,4,18.5,0,4,6,0,4,22.1,0,4,8.7,0,4
13.04.2022 02:00,13.04.2022 03:00,,1,4,14,0,4,16.5,0,4,5.1,0,4,15,0,4,10.5,0,4
13.04.2022 03:00,13.04.2022 04:00,,1,4,10,0,4,13.4,0,4,5.4,0,4,25,0,4,11.1,0,4
13.04.2022 04:00,13.04.2022 05:00,,1,4,14.8,0,4,25.3,0,4,9.2,0,4,38.4,0,4,15.1,0,4
13.04.2022 05:00,13.04.2022 06:00,,1,4,32.3,0,4,41.2,0,4,23.2,0,4,64.9,0,4,21.3,0,4
13.04.2022 06:00,13.04.2022 07:00,,1,4,44.3,0,4,40.5,0,4,33.5,0,4,44.6,0,4,31.2,0,4
13.04.2022 07:00,13.04.2022 08:00,,1,4,39.5,0,4,27.3,0,4,16.6,0,4,18.5,0,4,33,0,4
13.04.2022 08:00,13.04.2022 09:00,,1,4,32.1,0,4,23.6,0,4,8.9,0,4,9.8,0,4,18.8,0,4
13.04.2022 09:00,13.04.2022 10:00,,1,4,36.7,0,4,13.8,0,4,7.6,0,4,5.4,0,4,28.7,0,4
13.04.2022 10:00,13.04.2022 11:00,,1,4,35,0,4,7.3,0,4,9,0,4,9.2,0,4,31.9,0,4
13.04.2022 11:00,13.04.2022 12:00,,1,4,40.4,0,4,58.9,0,4,9.2,0,4,10.2,0,4,26.5,0,4
13.04.2022 12:00,13.04.2022 13:00,,1,4,27.7,0,4,52.1,0,4,11.5,0,4,16.8,0,4,20,0,4
13.04.2022 13:00,13.04.2022 14:00,,1,4,27.5,0,4,52.7,0,4,12.3,0,4,8.7,0,4,23.2,0,4
13.04.2022 14:00,13.04.2022 15:00,,1,4,23.7,0,4,38.3,0,4,15.6,0,4,51.6,0,4,9.2,0,4
13.04.2022 15:00,13.04.2022 16:00,,1,4,25.8,0,4,28.7,0,4,9.5,0,4,51.4,0,4,5.3,0,4
13.04.2022 16:00,13.04.2022 17:00,,1,4,20.4,0,4,33.2,0,4,9.6,0,4,,1,4,8.1,0,4
13.04.2022 17:00,13.04.2022 18:00,,1,4,20,0,4,32.4,0,4,8.4,0,4,47.9,0,4,7.9,0,4
13.04.2022 18:00,13.04.2022 19:00,,1,4,23.5,0,4,27.9,0,4,10.6,0,4,44.4,0,4,7.5,0,4
13.04.2022 19:00,13.04.2022 20:00,,1,4,23.1,0,4,25,0,4,10.9,0,4,47,0,4,4.9,0,4
13.04.2022 20:00,13.04.2022 21:00,,1,4,24.2,0,4,20.7,0,4,6.5,0,4,36.9,0,4,3.6,0,4
13.04.2022 21:00,13.04.2022 22:00,,1,4,20.6,0,4,16.2,0,4,5.2,0,4,25.1,0,4,3.7,0,4
13.04.2022 22:00,13.04.2022 23:00,,1,4,17,0,4,18.3,0,4,4.4,0,4,24.5,0,4,3.8,0,4
13.04.2022 23:00,14.04.2022 00:00,,1,4,16.6,0,4,14.6,0,4,7.1,0,4,14.5,0,4,3.4,0,4
14.04.2022 00:00,14.04.2022 01:00,,1,4,10.6,0,4,7.2,0,4,2.5,0,4,13.5,0,4,2.8,0,4
14.04.2022 01:00,14.04.2022 02:00,,1,4,7.1,0,4,4.8,0,4,1.5,0,4,7.1,0,4,1.6,0,4
14.04.2022 02:00,14.04.2022 03:00,,1,4,11.5,0,4,6.6,0,4,1.1,0,4,10,0,4,1.7,0,4
14.04.2022 03:00,14.04.2022 04:00,,1,4,5.4,0,4,7.5,0,4,1.2,0,4,6.3,0,4,1.3,0,4
14.04.2022 04:00,14.04.2022 05:00,,1,4,4.5,0,4,5.8,0,4,1.6,0,4,9.6,0,4,1.2,0,4
14.04.2022 05:00,14.04.2022 06:00,,1,4,9.6,0,4,9.1,0,4,3,0,4,16.2,0,4,1.3,0,4
14.04.2022 06:00,14.04.2022 07:00,,1,4,7.5,0,4,14.6,0,4,3.6,0,4,19.3,0,4,1.5,0,4
14.04.2022 07:00,14.04.2022 08:00,,1,4,8.4,0,4,13.1,0,4,2.9,0,4,22.7,0,4,1.7,0,4
14.04.2022 08:00,14.04.2022 09:00,,1,4,8.5,0,4,16.2,0,4,4.7,0,4,26.2,0,4,2.8,0,4
14.04.2022 09:00,14.04.2022 10:00,,1,4,13.5,0,4,22.7,0,4,4,0,4,31.4,0,4,2.2,0,4
14.04.2022 10:00,14.04.2022 11:00,,1,4,20.5,0,4,25.6,0,4,3.8,0,4,28.3,0,4,2.3,0,4
14.04.2022 11:00,14.04.2022 12:00,,1,4,13.2,0,4,20.5,0,4,3.6,0,4,30.8,0,4,2.1,0,4
14.04.2022 12:00,14.04.2022 13:00,,1,4,11.7,0,4,17.6,0,4,4.2,0,4,26.2,0,4,2.1,0,4
14.04.2022 13:00,14.04.2022 14:00,,1,4,10.7,0,4,13.9,0,4,3.3,0,4,20.6,0,4,2.5,0,4
14.04.2022 14:00,14.04.2022 15:00,,1,4,11.1,0,4,16.6,0,4,5.3,0,4,25.8,0,4,2.5,0,4
14.04.2022 15:00,14.04.2022 16:00,,1,4,12.5,0,4,16.4,0,4,4.6,0,4,23.3,0,4,1.8,0,4
14.04.2022 16:00,14.04.2022 17:00,,1,4,11.9,0,4,12.1,0,4,2.9,0,4,24.1,0,4,1.7,0,4
14.04.2022 17:00,14.04.2022 18:00,,1,4,17,0,4,14.1,0,4,4.4,0,4,28.3,0,4,1.5,0,4
14.04.2022 18:00,14.04.2022 19:00,,1,4,14.9,0,4,16.6,0,4,4.2,0,4,28.1,0,4,2.2,0,4
14.04.2022 19:00,14.04.2022 20:00,,1,4,23.6,0,4,25.1,0,4,4.6,0,4,38.5,0,4,2.7,0,4
14.04.2022 20:00,14.04.2022 21:00,,1,4,10.4,0,4,29.6,0,4,3.4,0,4,41.2,0,4,1.7,0,4
14.04.2022 21:00,14.04.2022 22:00,,1,4,15.3,0,4,44.5,0,4,7.2,0,4,41.6,0,4,1.6,0,4
14.04.2022 22:00,14.04.2022 23:00,,1,4,22.7,0,4,49.4,0,4,6.2,0,4,32.3,0,4,29.8,0,4
14.04.2022 23:00,15.04.2022 00:00,,1,4,16.6,0,4,51.2,0,4,5,0,4,14.2,0,4,37.9,0,4
15.04.2022 00:00,15.04.2022 01:00,,1,4,10,0,4,25.3,0,4,7.9,0,4,26.3,0,4,28.4,0,4
15.04.2022 01:00,15.04.2022 02:00,,1,4,11.5,0,4,22.7,0,4,3.2,0,4,25.5,0,4,15.1,0,4
15.04.2022 02:00,15.04.2022 03:00,,1,4,14.1,0,4,24.3,0,4,3.3,0,4,14.3,0,4,16.9,0,4
15.04.2022 03:00,15.04.2022 04:00,,1,4,8.3,0,4,28.6,0,4,2,0,4,17,0,4,15.2,0,4
15.04.2022 04:00,15.04.2022 05:00,,1,4,10.4,0,4,26.8,0,4,3.3,0,4,17.6,0,4,9.9,0,4
15.04.2022 05:00,15.04.2022 06:00,,1,4,6.4,0,4,34.7,0,4,8.4,0,4,8.5,0,4,9.3,0,4
15.04.2022 06:00,15.04.2022 07:00,,1,4,15.2,0,4,42,0,4,18.3,0,4,22.5,0,4,11.4,0,4
15.04.2022 07:00,15.04.2022 08:00,,1,4,14.9,0,4,17.4,0,4,4.8,0,4,30.4,0,4,13,0,4
15.04.2022 08:00,15.04.2022 09:00,,1,4,9.2,0,4,5.9,0,4,5.9,0,4,21.9,0,4,10.1,0,4
15.04.2022 09:00,15.04.2022 10:00,,1,4,13.4,0,4,28.7,0,4,8.7,0,4,17.4,0,4,8.2,0,4
15.04.2022 10:00,15.04.2022 11:00,,1,4,12.1,0,4,17,0,4,11.9,0,4,13.3,0,4,9.6,0,4
15.04.2022 11:00,15.04.2022 12:00,,1,4,11.3,0,4,5.9,0,4,9.7,0,4,14.9,0,4,9,0,4
15.04.2022 12:00,15.04.2022 13:00,,1,4,11.2,0,4,3.7,0,4,8.6,0,4,14.3,0,4,8.1,0,4
15.04.2022 13:00,15.04.2022 14:00,,1,4,13.8,0,4,15.3,0,4,7.1,0,4,18.2,0,4,11.5,0,4
15.04.2022 14:00,15.04.2022 15:00,,1,4,13.4,0,4,11.4,0,4,5.1,0,4,20.7,0,4,16.2,0,4
15.04.2022 15:00,15.04.2022 16:00,,1,4,10.4,0,4,8.6,0,4,5.5,0,4,17,0,4,10.5,0,4
15.04.2022 16:00,15.04.2022 17:00,,1,4,13.3,0,4,14.5,0,4,6.5,0,4,20.7,0,4,13.5,0,4
15.04.2022 17:00,15.04.2022 18:00,,1,4,13.3,0,4,7,0,4,7.5,0,4,28.2,0,4,14,0,4
15.04.2022 18:00,15.04.2022 19:00,,1,4,17.5,0,4,8.8,0,4,15.6,0,4,35.3,0,4,18.1,0,4
15.04.2022 19:00,15.04.2022 20:00,,1,4,49.8,0,4,50.2,0,4,20.9,0,4,38.2,0,4,9.5,0,4
15.04.2022 20:00,15.04.2022 21:00,,1,4,30.7,0,4,67.9,0,4,17.9,0,4,18.7,0,4,22.6,0,4
15.04.2022 21:00,15.04.2022 22:00,,1,4,21.6,0,4,54.5,0,4,19,0,4,22,0,4,21.9,0,4
15.04.2022 22:00,15.04.2022 23:00,,1,4,18.2,0,4,32.4,0,4,16.5,0,4,10.8,0,4,22.3,0,4
15.04.2022 23:00,16.04.2022 00:00,,1,4,16.3,0,4,34.5,0,4,14.6,0,4,12.9,0,4,21.3,0,4
16.04.2022 00:00,16.04.2022 01:00,,1,4,12.2,0,4,27.9,0,4,8.5,0,4,14.4,0,4,9.7,0,4
16.04.2022 01:00,16.04.2022 02:00,,1,4,9.3,0,4,21.2,0,4,8.3,0,4,10,0,4,12.2,0,4
16.04.2022 02:00,16.04.2022 03:00,,1,4,8.5,0,4,18.3,0,4,7.6,0,4,7.3,0,4,15,0,4
16.04.2022 03:00,16.04.2022 04:00,,1,4,7.8,0,4,23.4,0,4,6.1,0,4,12.3,0,4,10.4,0,4
16.04.2022 04:00,16.04.2022 05:00,,1,4,6.3,0,4,22.4,0,4,5.6,0,4,8.6,0,4,13.9,0,4
16.04.2022 05:00,16.04.2022 06:00,,1,4,7.6,0,4,25.3,0,4,9.5,0,4,6.5,0,4,9.5,0,4
16.04.2022 06:00,16.04.2022 07:00,,1,4,12.5,0,4,28.7,0,4,20.6,0,4,12.7,0,4,18.4,0,4
16.04.2022 07:00,16.04.2022 08:00,,1,4,17.4,0,4,11.2,0,4,17.3,0,4,28.3,0,4,19.1,0,4
16.04.2022 08:00,16.04.2022 09:00,,1,4,12.7,0,4,7.7,0,4,12.6,0,4,24.5,0,4,14,0,4
16.04.2022 09:00,16.04.2022 10:00,,1,4,41.8,0,4,17.1,0,4,10.4,0,4,19.6,0,4,13.6,0,4
16.04.2022 10:00,16.04.2022 11:00,,1,4,22.6,0,4,5.3,0,4,10.5,0,4,17.1,0,4,11.7,0,4
16.04.2022 11:00,16.04.2022 12:00,,1,4,13.4,0,4,4.3,0,4,7.9,0,4,17.1,0,4,10.5,0,4
16.04.2022 12:00,16.04.2022 13:00,,1,4,16.1,0,4,4.5,0,4,6.4,0,4,17.1,0,4,10.1,0,4
16.04.2022 13:00,16.04.2022 14:00,,1,4,17.4,0,4,18.1,0,4,11,0,4,14.6,0,4,13.9,0,4
16.04.2022 14:00,16.04.2022 15:00,,1,4,14.2,0,4,9.1,0,4,6.6,0,4,9.9,0,4,14.8,0,4
16.04.2022 15:00,16.04.2022 16:00,,1,4,11,0,4,4.6,0,4,7.4,0,4,16.9,0,4,12.5,0,4
16.04.2022 16:00,16.04.2022 17:00,,1,4,9.5,0,4,6.1,0,4,6.3,0,4,6.8,0,4,14.8,0,4
16.04.2022 17:00,16.04.2022 18:00,,1,4,11.8,0,4,17.9,0,4,5,0,4,4.5,0,4,13.4,0,4
16.04.2022 18:00,16.04.2022 19:00,,1,4,11,0,4,5.1,0,4,6.6,0,4,6.3,0,4,15.9,0,4
16.04.2022 19:00,16.04.2022 20:00,,1,4,12.2,0,4,5.5,0,4,7.2,0,4,8,0,4,15.7,0,4
16.04.2022 20:00,16.04.2022 21:00,,1,4,12.1,0,4,3.6,0,4,8.2,0,4,6.6,0,4,22.9,0,4
16.04.2022 21:00,16.04.2022 22:00,,1,4,13.1,0,4,4,0,4,5.9,0,4,9.1,0,4,16.5,0,4
16.04.2022 22:00,16.04.2022 23:00,,1,4,16.3,0,4,4.6,0,4,7.8,0,4,8.6,0,4,15.4,0,4
16.04.2022 23:00,17.04.2022 00:00,,1,4,22,0,4,8.7,0,4,6.5,0,4,7,0,4,14.1,0,4
17.04.2022 00:00,17.04.2022 01:00,,1,4,11.4,0,4,8.7,0,4,8,0,4,5.7,0,4,7.3,0,4
17.04.2022 01:00,17.04.2022 02:00,,1,4,11.2,0,4,5.8,0,4,6.9,0,4,4.3,0,4,6,0,4
17.04.2022 02:00,17.04.2022 03:00,,1,4,8,0,4,9.9,0,4,5.5,0,4,5.1,0,4,5.1,0,4
17.04.2022 03:00,17.04.2022 04:00,,1,4,7.4,0,4,7.9,0,4,5,0,4,15.5,0,4,4.5,0,4
17.04.2022 04:00,17.04.2022 05:00,,1,4,5.9,0,4,8.3,0,4,5,0,4,13.7,0,4,5.7,0,4
17.04.2022 05:00,17.04.2022 06:00,,1,4,11,0,4,14.4,0,4,6.1,0,4,4.7,0,4,4.1,0,4
17.04.2022 06:00,17.04.2022 07:00,,1,4,12.3,0,4,17,0,4,9.5,0,4,14.5,0,4,5.3,0,4
17.04.2022 07:00,17.04.2022 08:00,,1,4,8.5,0,4,7.9,0,4,5.9,0,4,14.9,0,4,7,0,4
17.04.2022 08:00,17.04.2022 09:00,,1,4,10.4,0,4,10.1,0,4,8,0,4,9.3,0,4,8,0,4
17.04.2022 09:00,17.04.2022 10:00,,1,4,15.9,0,4,4.6,0,4,21.6,0,4,16.6,0,4,12.7,0,4
17.04.2022 10:00,17.04.2022 11:00,,1,4,8.7,0,4,4.2,0,4,9.5,0,4,12.8,0,4,10.9,0,4
17.04.2022 11:00,17.04.2022 12:00,,1,4,10.4,0,4,6.2,0,4,8.6,0,4,13.5,0,4,13.2,0,4
17.04.2022 12:00,17.04.2022 13:00,,1,4,12.1,0,4,5.2,0,4,10.3,0,4,17.4,0,4,10.8,0,4
17.04.2022 13:00,17.04.2022 14:00,,1,4,12.7,0,4,20.1,0,4,15.1,0,4,21.6,0,4,7.6,0,4
17.04.2022 14:00,17.04.2022 15:00,,1,4,13.1,0,4,24,0,4,10.1,0,4,22.6,0,4,14.6,0,4
17.04.2022 15:00,17.04.2022 16:00,,1,4,16.1,0,4,3.8,0,4,11.7,0,4,28,0,4,13.1,0,4
